scaffold	id	begin	end	size	transposable	taxonomy
SAMN24518866_56	SAMN24518866_56_prophage2	15919	38809	22.89	False	Siphoviridae
SAMN45131031_1	SAMN45131031_1_prophage1	611056	633945	22.889	False	Siphoviridae
SAMN31808696_18	SAMN31808696_18_prophage1	20110	42996	22.886	False	Siphoviridae
SAMN38149051_1	SAMN38149051_1_prophage2	1263110	1285995	22.885	True	Siphoviridae
SAMN10365488_47	SAMN10365488_47_prophage1	16472	39357	22.885	False	Siphoviridae
SAMN10365468_74	SAMN10365468_74_prophage1	16474	39359	22.885	False	Siphoviridae
SAMN36745002_34	SAMN36745002_34_prophage1	284050	306934	22.884	False	Siphoviridae
SAMN13008400_3	SAMN13008400_3_prophage1	13056	35936	22.88	False	Siphoviridae
SAMN13008373_3	SAMN13008373_3_prophage1	13056	35936	22.88	False	Siphoviridae
SAMN13008366_3	SAMN13008366_3_prophage1	217703	240583	22.88	False	Siphoviridae
SAMN13008326_3	SAMN13008326_3_prophage1	217703	240583	22.88	False	Siphoviridae
SAMN13008322_3	SAMN13008322_3_prophage1	13056	35936	22.88	False	Siphoviridae
SAMN31135185_1	SAMN31135185_1_prophage1	150554	173432	22.878	False	Siphoviridae
SAMN08801720_51	SAMN08801720_51_prophage1	6146	29024	22.878	False	Siphoviridae
SAMN16357172_1	SAMN16357172_1_prophage1	1293911	1316786	22.875	False	Siphoviridae
SAMN10365158_17	SAMN10365158_17_prophage1	695328	718201	22.873	False	Siphoviridae
SAMN31809687_1	SAMN31809687_1_prophage1	342518	365390	22.872	False	Myoviridae / Siphoviridae
SAMN31809685_23	SAMN31809685_23_prophage1	95068	117940	22.872	False	Myoviridae / Siphoviridae
SAMN08707597_1	SAMN08707597_1_prophage1	11387	34255	22.868	False	Siphoviridae
SAMN29224779_47	SAMN29224779_47_prophage1	14708	37573	22.865	False	Siphoviridae
SAMN31322004_23	SAMN31322004_23_prophage1	2930	25784	22.854	False	Siphoviridae
SAMN22307050_12	SAMN22307050_12_prophage1	427585	450438	22.853	False	Siphoviridae
SAMN04525446_1	SAMN04525446_1_prophage2	113509	136355	22.846	False	Siphoviridae
SAMN09580334_45	SAMN09580334_45_prophage1	11556	34401	22.845	False	Siphoviridae
SAMN04525445_1	SAMN04525445_1_prophage2	113510	136355	22.845	False	Siphoviridae
SAMN43598281_37	SAMN43598281_37_prophage1	76898	99742	22.844	False	Siphoviridae
SAMN43598280_2	SAMN43598280_2_prophage1	76898	99742	22.844	False	Siphoviridae
SAMN43580444_2	SAMN43580444_2_prophage1	76898	99742	22.844	False	Siphoviridae
SAMN43257772_3	SAMN43257772_3_prophage1	12969	35810	22.841	False	Siphoviridae
SAMN43257770_3	SAMN43257770_3_prophage1	12969	35810	22.841	False	Siphoviridae
SAMN04528807_12	SAMN04528807_12_prophage1	2138	24979	22.841	False	Siphoviridae
SAMN38726256_1	SAMN38726256_1_prophage1	2388	25228	22.84	False	Siphoviridae
SAMN23714032_5	SAMN23714032_5_prophage1	70169	93009	22.84	False	Siphoviridae
SAMN44732436_2	SAMN44732436_2_prophage1	344824	367660	22.836	False	Siphoviridae
SAMN29049778_12	SAMN29049778_12_prophage1	3580	26412	22.832	False	Siphoviridae
SAMN46888400_3	SAMN46888400_3_prophage3	114955	137782	22.827	False	Siphoviridae
SAMN46888398_2	SAMN46888398_2_prophage1	189689	212516	22.827	False	Siphoviridae
SAMN46888397_3	SAMN46888397_3_prophage2	51630	74457	22.827	False	Siphoviridae
SAMN05162523_1	SAMN05162523_1_prophage3	650042	672864	22.822	False	Siphoviridae
SAMN05942019_35	SAMN05942019_35_prophage1	9455	32274	22.819	False	Siphoviridae
SAMN43785057_2	SAMN43785057_2_prophage1	117968	140783	22.815	False	Siphoviridae
SAMN06848393_14	SAMN06848393_14_prophage1	8603	31418	22.815	False	Siphoviridae
SAMN34264883_2	SAMN34264883_2_prophage2	248362	271170	22.808	False	Siphoviridae
SAMN34264849_2	SAMN34264849_2_prophage2	248314	271122	22.808	False	Siphoviridae
SAMN34264748_2	SAMN34264748_2_prophage3	108433	131241	22.808	False	Siphoviridae
SAMN04519660_13	SAMN04519660_13_prophage2	40341	63147	22.806	False	Siphoviridae
SAMN04490175_24	SAMN04490175_24_prophage2	40341	63147	22.806	False	Siphoviridae
SAMD00143252_10	SAMD00143252_10_prophage1	191905	214706	22.801	False	Siphoviridae
SAMN33906837_1	SAMN33906837_1_prophage1	13898	36695	22.797	False	Siphoviridae
SAMN33575957_11	SAMN33575957_11_prophage1	479846	502641	22.795	False	Siphoviridae
SAMN03196651_8	SAMN03196651_8_prophage1	52406	75201	22.795	False	Siphoviridae
SAMN23424483_1	SAMN23424483_1_prophage1	1616298	1639087	22.789	False	Siphoviridae
SAMN42017670_1	SAMN42017670_1_prophage3	2093747	2116535	22.788	False	Siphoviridae
SAMN04549363_1	SAMN04549363_1_prophage3	2144184	2166971	22.787	False	Siphoviridae
SAMN16495263_11	SAMN16495263_11_prophage1	167049	189835	22.786	False	Siphoviridae
SAMN45131034_9	SAMN45131034_9_prophage1	79619	102404	22.785	False	Siphoviridae
SAMN43785082_10	SAMN43785082_10_prophage1	106531	129316	22.785	False	Siphoviridae
SAMN39710351_1	SAMN39710351_1_prophage4	2162380	2185163	22.783	False	Siphoviridae
SAMN12318339_1	SAMN12318339_1_prophage1	139736	162514	22.778	False	Siphoviridae
SAMN18644858_1	SAMN18644858_1_prophage5	3124667	3147440	22.773	False	Siphoviridae
SAMN08630016_80	SAMN08630016_80_prophage2	45187	67960	22.773	False	Siphoviridae
SAMN02472013_80	SAMN02472013_80_prophage2	45187	67960	22.773	False	Siphoviridae
SAMN19292102_4	SAMN19292102_4_prophage1	34639	57411	22.772	False	Siphoviridae
SAMN32886091_12	SAMN32886091_12_prophage2	310731	333501	22.77	False	Siphoviridae
SAMN04382577_19	SAMN04382577_19_prophage1	5747	28506	22.759	False	Siphoviridae
SAMN12547815_28	SAMN12547815_28_prophage2	336524	359276	22.752	False	Siphoviridae
SAMN43010927_1	SAMN43010927_1_prophage4	2329558	2352307	22.749	False	Siphoviridae
SAMN18018086_9	SAMN18018086_9_prophage1	61644	84388	22.744	False	Siphoviridae
SAMN10365479_97	SAMN10365479_97_prophage1	7204	29943	22.739	False	Siphoviridae
SAMN42178313_35	SAMN42178313_35_prophage1	3637	26370	22.733	False	Siphoviridae
SAMN33919379_5	SAMN33919379_5_prophage2	114875	137603	22.728	False	Siphoviridae
SAMN33919378_5	SAMN33919378_5_prophage2	114875	137603	22.728	False	Siphoviridae
SAMN29058055_1	SAMN29058055_1_prophage1	433358	456083	22.725	False	Siphoviridae
SAMN43784985_28	SAMN43784985_28_prophage1	3832	26556	22.724	False	Siphoviridae
SAMN43784982_28	SAMN43784982_28_prophage1	736	23460	22.724	False	Siphoviridae
SAMD00244136_15	SAMD00244136_15_prophage1	5295	28017	22.722	False	Siphoviridae
SAMN06163259_50	SAMN06163259_50_prophage2	18094	40814	22.72	True	Siphoviridae
SAMN29681577_2	SAMN29681577_2_prophage10	2533752	2556469	22.717	False	Siphoviridae
SAMN11053536_1	SAMN11053536_1_prophage2	2115006	2137722	22.716	False	Siphoviridae
SAMN03654470_3	SAMN03654470_3_prophage1	83324	106040	22.716	False	Siphoviridae
SAMN32629233_31	SAMN32629233_31_prophage1	1367	24081	22.714	False	Siphoviridae
SAMN32629232_31	SAMN32629232_31_prophage1	1367	24081	22.714	False	Siphoviridae
SAMN32629230_31	SAMN32629230_31_prophage1	1367	24081	22.714	False	Siphoviridae
SAMN31322639_10	SAMN31322639_10_prophage1	32439	55153	22.714	False	Siphoviridae
SAMN15533266_22	SAMN15533266_22_prophage2	228158	250872	22.714	False	Siphoviridae
SAMN05717723_12	SAMN05717723_12_prophage1	1221	23935	22.714	False	Siphoviridae
SAMN41518287_66	SAMN41518287_66_prophage1	5510	28222	22.712	False	Siphoviridae
SAMN08707610_1	SAMN08707610_1_prophage2	226065	248776	22.711	False	Siphoviridae
SAMN31455228_1	SAMN31455228_1_prophage2	537092	559802	22.71	False	Siphoviridae
SAMN12318346_2	SAMN12318346_2_prophage1	787895	810605	22.71	False	Siphoviridae
SAMN28771987_1	SAMN28771987_1_prophage2	321546	344251	22.705	False	Siphoviridae
SAMN38857107_3	SAMN38857107_3_prophage1	319148	341848	22.7	False	Siphoviridae
SAMN38857076_3	SAMN38857076_3_prophage1	1377	24077	22.7	False	Siphoviridae
SAMN26656503_10	SAMN26656503_10_prophage1	1967	24665	22.698	False	Siphoviridae
SAMN19601709_8	SAMN19601709_8_prophage1	2034	24732	22.698	False	Siphoviridae
SAMN08195737_1	SAMN08195737_1_prophage2	709131	731822	22.691	False	Siphoviridae
SAMN20500851_65	SAMN20500851_65_prophage1	5293	27983	22.69	False	Siphoviridae
SAMN14558312_1	SAMN14558312_1_prophage2	2026038	2048728	22.69	False	Siphoviridae
SAMN11831832_13	SAMN11831832_13_prophage1	998	23683	22.685	False	Siphoviridae
SAMN10822532_12	SAMN10822532_12_prophage1	998	23683	22.685	False	Siphoviridae
SAMN10822531_14	SAMN10822531_14_prophage1	998	23683	22.685	False	Siphoviridae
SAMN10822530_11	SAMN10822530_11_prophage1	998	23683	22.685	False	Siphoviridae
SAMN10081750_1	SAMN10081750_1_prophage9	2937005	2959690	22.685	False	Siphoviridae
SAMN17215148_4	SAMN17215148_4_prophage1	1285952	1308636	22.684	False	Myoviridae
SAMN17215143_1	SAMN17215143_1_prophage1	1285853	1308537	22.684	False	Myoviridae
SAMN38999361_5	SAMN38999361_5_prophage1	40946	63629	22.683	False	Siphoviridae
SAMN37976366_3	SAMN37976366_3_prophage1	41357	64040	22.683	False	Siphoviridae
SAMN31322103_3	SAMN31322103_3_prophage1	40957	63640	22.683	False	Siphoviridae
SAMN31322102_9	SAMN31322102_9_prophage1	25773	48456	22.683	False	Siphoviridae
SAMN31322101_3	SAMN31322101_3_prophage1	40957	63640	22.683	False	Siphoviridae
SAMN31322100_16	SAMN31322100_16_prophage1	25782	48465	22.683	False	Siphoviridae
SAMN31322099_17	SAMN31322099_17_prophage1	40957	63640	22.683	False	Siphoviridae
SAMN31322093_13	SAMN31322093_13_prophage1	40957	63640	22.683	False	Siphoviridae
SAMN31322092_2	SAMN31322092_2_prophage1	25773	48456	22.683	False	Siphoviridae
SAMN31322090_4	SAMN31322090_4_prophage1	40957	63640	22.683	False	Siphoviridae
SAMN31322089_9	SAMN31322089_9_prophage1	25775	48458	22.683	False	Siphoviridae
SAMN45967342_26	SAMN45967342_26_prophage1	168918	191597	22.679	False	Siphoviridae
SAMN26741366_66	SAMN26741366_66_prophage1	4255	26931	22.676	False	Siphoviridae
SAMN10849470_1	SAMN10849470_1_prophage2	1025836	1048508	22.672	False	Siphoviridae
SAMN10743463_1	SAMN10743463_1_prophage3	2133397	2156069	22.672	False	Siphoviridae
SAMN10743275_1	SAMN10743275_1_prophage3	2128300	2150972	22.672	False	Siphoviridae
SAMN10742279_1	SAMN10742279_1_prophage2	1038473	1061145	22.672	False	Siphoviridae
SAMN10742269_1	SAMN10742269_1_prophage2	1028836	1051508	22.672	False	Siphoviridae
SAMN06619691_1	SAMN06619691_1_prophage3	2129953	2152625	22.672	False	Siphoviridae
SAMN19065615_47	SAMN19065615_47_prophage1	231004	253670	22.666	False	Siphoviridae
SAMN33195124_1	SAMN33195124_1_prophage3	799886	822548	22.662	False	Siphoviridae
SAMN38635553_8	SAMN38635553_8_prophage2	89211	111872	22.661	False	Siphoviridae
SAMN22106551_52	SAMN22106551_52_prophage1	37291	59949	22.658	False	Siphoviridae
SAMN12784813_1	SAMN12784813_1_prophage2	1249421	1272074	22.653	False	Siphoviridae
SAMN15532871_49	SAMN15532871_49_prophage1	2365	25012	22.647	False	Siphoviridae
SAMN31809404_7	SAMN31809404_7_prophage1	2472	25116	22.644	False	Siphoviridae
SAMN31809336_27	SAMN31809336_27_prophage1	124370	147014	22.644	False	Siphoviridae
SAMN14639341_1	SAMN14639341_1_prophage4	1164741	1187384	22.643	False	Siphoviridae
SAMN31322643_35	SAMN31322643_35_prophage1	100420	123060	22.64	False	Siphoviridae
SAMN15532826_33	SAMN15532826_33_prophage1	100420	123060	22.64	False	Siphoviridae
SAMN29722408_26	SAMN29722408_26_prophage1	53842	76474	22.632	False	Siphoviridae
SAMN37800813_17	SAMN37800813_17_prophage1	5088	27717	22.629	False	Siphoviridae
SAMN31808757_12	SAMN31808757_12_prophage1	4044	26673	22.629	False	Siphoviridae
SAMN16124478_16	SAMN16124478_16_prophage1	99501	122128	22.627	False	Siphoviridae
SAMN43771773_1	SAMN43771773_1_prophage2	354466	377090	22.624	False	Siphoviridae
SAMN43771770_21	SAMN43771770_21_prophage1	1880	24504	22.624	False	Siphoviridae
SAMN07173652_1	SAMN07173652_1_prophage1	902	23518	22.616	False	Myoviridae
SAMN29722478_52	SAMN29722478_52_prophage1	66871	89478	22.607	False	Siphoviridae
SAMN12616947_34	SAMN12616947_34_prophage1	54156	76762	22.606	False	Siphoviridae
SAMN13017014_3	SAMN13017014_3_prophage1	6143	28747	22.604	False	Siphoviridae
SAMN08707606_1	SAMN08707606_1_prophage1	3562	26159	22.597	False	Siphoviridae
SAMN34359409_4	SAMN34359409_4_prophage1	3319	25911	22.592	False	Siphoviridae
SAMN43785083_24	SAMN43785083_24_prophage1	2819	25407	22.588	False	Siphoviridae
SAMN18018072_13	SAMN18018072_13_prophage1	23547	46134	22.587	False	Siphoviridae
SAMN10112444_39	SAMN10112444_39_prophage1	646	23219	22.573	False	Siphoviridae
SAMN18137751_1	SAMN18137751_1_prophage4	1219978	1242546	22.568	False	Siphoviridae
SAMN43087929_1	SAMN43087929_1_prophage3	2056807	2079374	22.567	False	Siphoviridae
SAMN43598282_17	SAMN43598282_17_prophage1	542	23103	22.561	False	Siphoviridae
SAMN37319786_1	SAMN37319786_1_prophage4	2750639	2773200	22.561	True	Unknown
SAMN15532451_26	SAMN15532451_26_prophage1	2898	25458	22.56	False	Siphoviridae
SAMN22412266_1	SAMN22412266_1_prophage1	2530	25084	22.554	False	Siphoviridae
SAMN41597618_12	SAMN41597618_12_prophage1	10131	32684	22.553	False	Siphoviridae
SAMN37978045_100	SAMN37978045_100_prophage1	166450	188997	22.547	False	Siphoviridae
SAMN36793375_1	SAMN36793375_1_prophage1	1204330	1226877	22.547	False	Siphoviridae
SAMN36793374_2	SAMN36793374_2_prophage1	1063787	1086334	22.547	False	Siphoviridae
SAMN17079223_85	SAMN17079223_85_prophage1	184605	207147	22.542	False	Siphoviridae
SAMN08707608_1	SAMN08707608_1_prophage2	396515	419057	22.542	False	Siphoviridae
SAMN15533290_3	SAMN15533290_3_prophage1	2161	24700	22.539	False	Siphoviridae
SAMN19473658_1	SAMN19473658_1_prophage2	194232	216770	22.538	False	Siphoviridae
SAMN23139424_2	SAMN23139424_2_prophage2	65822	88355	22.533	False	Siphoviridae
SAMN33169498_3	SAMN33169498_3_prophage1	4364	26889	22.525	False	Siphoviridae
SAMN38691421_1	SAMN38691421_1_prophage1	693262	715786	22.524	False	Siphoviridae
SAMD00599669_1	SAMD00599669_1_prophage1	580620	603141	22.521	False	Siphoviridae
SAMN38512579_4	SAMN38512579_4_prophage1	7971	30488	22.517	False	Siphoviridae
SAMN47165396_4	SAMN47165396_4_prophage1	39464	61980	22.516	False	Siphoviridae
SAMN33443761_12	SAMN33443761_12_prophage1	742073	764585	22.512	False	Siphoviridae
SAMN08629954_57	SAMN08629954_57_prophage1	352463	374971	22.508	False	Siphoviridae
SAMN27397807_1	SAMN27397807_1_prophage3	638047	660554	22.507	False	Siphoviridae
SAMN43713931_1	SAMN43713931_1_prophage1	303529	326032	22.503	False	Siphoviridae
SAMN32927904_1	SAMN32927904_1_prophage1	303529	326032	22.503	False	Siphoviridae
SAMN24563524_1	SAMN24563524_1_prophage1	302678	325181	22.503	False	Siphoviridae
SAMN33918434_20	SAMN33918434_20_prophage1	28788	51289	22.501	False	Siphoviridae
SAMN35628878_1	SAMN35628878_1_prophage2	1850065	1872565	22.5	False	Siphoviridae
SAMN43561091_1	SAMN43561091_1_prophage1	1034463	1056962	22.499	False	Siphoviridae
SAMN06163267_3	SAMN06163267_3_prophage1	199487	221986	22.499	False	Siphoviridae
SAMN35847955_1	SAMN35847955_1_prophage1	4607	27101	22.494	False	Siphoviridae
SAMN38750261_17	SAMN38750261_17_prophage1	2423	24915	22.492	False	Siphoviridae
SAMN38750259_15	SAMN38750259_15_prophage1	2411	24903	22.492	False	Siphoviridae
SAMN38750250_15	SAMN38750250_15_prophage1	10218	32710	22.492	False	Siphoviridae
SAMN39462834_1	SAMN39462834_1_prophage1	6009	28497	22.488	False	Siphoviridae
SAMN26754680_1	SAMN26754680_1_prophage4	2484249	2506736	22.487	True	Siphoviridae
SAMN24926668_118	SAMN24926668_118_prophage1	3141	25628	22.487	False	Siphoviridae
SAMN04528877_63	SAMN04528877_63_prophage2	45694	68178	22.484	False	Siphoviridae
SAMN21840380_22	SAMN21840380_22_prophage1	17054	39531	22.477	False	Siphoviridae
SAMN20247405_32	SAMN20247405_32_prophage1	7124	29599	22.475	False	Siphoviridae
SAMN21845653_80	SAMN21845653_80_prophage1	95443	117916	22.473	False	Siphoviridae
SAMN21232955_140	SAMN21232955_140_prophage1	95443	117916	22.473	False	Siphoviridae
SAMN38857107_2	SAMN38857107_2_prophage2	40572	63043	22.471	False	Siphoviridae
SAMN38857076_2	SAMN38857076_2_prophage2	572337	594808	22.471	False	Siphoviridae
SAMN24045799_4	SAMN24045799_4_prophage2	232890	255355	22.465	False	Siphoviridae
SAMN45226841_1	SAMN45226841_1_prophage3	1631842	1654305	22.463	False	Siphoviridae
SAMN07125944_1	SAMN07125944_1_prophage2	1819946	1842408	22.462	False	Siphoviridae
SAMN06848394_41	SAMN06848394_41_prophage1	65686	88146	22.46	False	Siphoviridae
SAMN07593867_1	SAMN07593867_1_prophage3	1184230	1206689	22.459	False	Siphoviridae
SAMN21840372_21	SAMN21840372_21_prophage1	3404	25862	22.458	False	Siphoviridae
SAMN21465947_1	SAMN21465947_1_prophage2	498372	520830	22.458	False	Siphoviridae
SAMN07236647_1	SAMN07236647_1_prophage4	2219403	2241856	22.453	False	Siphoviridae
SAMN43829062_19	SAMN43829062_19_prophage1	2669	25118	22.449	False	Siphoviridae
SAMN44671624_1	SAMN44671624_1_prophage1	1623599	1646036	22.437	False	Siphoviridae
SAMD00244136_3	SAMD00244136_3_prophage2	26878	49315	22.437	False	Siphoviridae
SAMN29751143_5	SAMN29751143_5_prophage1	2674	25094	22.42	False	Siphoviridae
SAMN41784234_1	SAMN41784234_1_prophage1	286340	308744	22.404	False	Siphoviridae
SAMN41163064_1	SAMN41163064_1_prophage1	286354	308758	22.404	False	Siphoviridae
SAMN40643422_13	SAMN40643422_13_prophage1	2808	25212	22.404	False	Siphoviridae
SAMN17109605_10	SAMN17109605_10_prophage1	2736	25140	22.404	False	Siphoviridae
SAMN08290293_1	SAMN08290293_1_prophage2	310043	332447	22.404	True	Myoviridae / Siphoviridae
SAMN08176629_12	SAMN08176629_12_prophage1	286349	308753	22.404	False	Siphoviridae
SAMN08176628_4	SAMN08176628_4_prophage1	286790	309194	22.404	False	Siphoviridae
SAMN03766748_44	SAMN03766748_44_prophage1	60889	83293	22.404	False	Siphoviridae
SAMN03196646_6	SAMN03196646_6_prophage1	102820	125224	22.404	False	Siphoviridae
SAMN03196644_4	SAMN03196644_4_prophage1	103341	125745	22.404	False	Siphoviridae
SAMN03196642_29	SAMN03196642_29_prophage1	12729	35133	22.404	False	Siphoviridae
SAMN03196640_5	SAMN03196640_5_prophage1	2652	25056	22.404	False	Siphoviridae
SAMN03196638_6	SAMN03196638_6_prophage1	2654	25058	22.404	False	Siphoviridae
SAMN02602921_1	SAMN02602921_1_prophage1	228926	251330	22.404	False	Siphoviridae
SAMN02602920_6	SAMN02602920_6_prophage1	2652	25056	22.404	False	Siphoviridae
SAMN33225765_7	SAMN33225765_7_prophage1	124114	146509	22.395	False	Siphoviridae
SAMN16357202_1	SAMN16357202_1_prophage1	1289738	1312133	22.395	False	Siphoviridae
SAMN10365589_36	SAMN10365589_36_prophage1	63717	86112	22.395	False	Siphoviridae
SAMEA4521462_2	SAMEA4521462_2_prophage1	1626214	1648609	22.395	False	Siphoviridae
SAMEA104569777_13	SAMEA104569777_13_prophage1	214696	237091	22.395	False	Siphoviridae
SAMEA104569776_15	SAMEA104569776_15_prophage1	214194	236589	22.395	False	Siphoviridae
SAMD00166258_2	SAMD00166258_2_prophage1	221665	244060	22.395	False	Siphoviridae
SAMN28890182_15	SAMN28890182_15_prophage1	814719	837111	22.392	False	Siphoviridae
SAMN15514057_10	SAMN15514057_10_prophage1	27107	49496	22.389	False	Siphoviridae
SAMN15514052_9	SAMN15514052_9_prophage1	36880	59269	22.389	False	Siphoviridae
SAMN29593143_13	SAMN29593143_13_prophage2	12754	35141	22.387	False	Siphoviridae
SAMN43784995_1	SAMN43784995_1_prophage1	140110	162494	22.384	False	Siphoviridae
SAMN06848402_35	SAMN06848402_35_prophage1	1534	23916	22.382	False	Siphoviridae
SAMN06848394_10	SAMN06848394_10_prophage1	1646	24028	22.382	False	Siphoviridae
SAMN06848392_23	SAMN06848392_23_prophage1	3247	25629	22.382	False	Siphoviridae
SAMN16987128_1	SAMN16987128_1_prophage4	1352212	1374590	22.378	False	Siphoviridae
SAMN06848403_105	SAMN06848403_105_prophage1	54996	77373	22.377	False	Siphoviridae
SAMN06848392_12	SAMN06848392_12_prophage1	55136	77513	22.377	False	Siphoviridae
SAMN13091356_1	SAMN13091356_1_prophage1	1	22376	22.375	False	Siphoviridae
SAMN33575958_11	SAMN33575958_11_prophage1	6624	28998	22.374	False	Siphoviridae
SAMN29681588_23	SAMN29681588_23_prophage1	5924	28295	22.371	False	Siphoviridae
SAMN42178335_139	SAMN42178335_139_prophage1	73648	96018	22.37	False	Siphoviridae
SAMN04088889_55	SAMN04088889_55_prophage1	440	22808	22.368	False	Siphoviridae
SAMN10365580_90	SAMN10365580_90_prophage1	1660	24025	22.365	False	Siphoviridae
SAMN10791424_11	SAMN10791424_11_prophage1	26595	48955	22.36	False	Siphoviridae
SAMN10659804_11	SAMN10659804_11_prophage1	26595	48955	22.36	False	Siphoviridae
SAMN05520948_1	SAMN05520948_1_prophage4	1323124	1345484	22.36	False	Siphoviridae
SAMN31394391_1	SAMN31394391_1_prophage2	660403	682762	22.359	False	Siphoviridae
SAMN32886083_34	SAMN32886083_34_prophage3	114460	136816	22.356	False	Siphoviridae
SAMN46310991_1	SAMN46310991_1_prophage2	1016989	1039344	22.355	False	Siphoviridae
SAMN10365505_80	SAMN10365505_80_prophage1	11560	33907	22.347	False	Siphoviridae
SAMN10365486_43	SAMN10365486_43_prophage1	1463	23798	22.335	False	Siphoviridae
SAMN37362701_1	SAMN37362701_1_prophage3	1414769	1437102	22.333	False	Siphoviridae
SAMN19292107_9	SAMN19292107_9_prophage1	30015	52348	22.333	False	Siphoviridae
